Record_ID,Week_Starting,Month,Quarter,Centre_Name,Centre_Type,Country,Agent_ID,Agent_Name,Team_Leader,Shift_Pattern,Contracted_Hours_pw,Calls_Handled,Emails_Handled,Chats_Handled,Total_Interactions,AHT_Seconds,ACW_Seconds,Hold_Time_Avg_Seconds,FCR_Percent,Quality_Score_Percent,Fatal_Error_This_Week,Performance_Band,CSAT_Score_1to5,NPS_Avg_Response_0to10,NPS_Score_Calculated,NPS_Responses_Count,Schedule_Adherence_Percent,Occupancy_Percent,Shrinkage_Percent,Absence_Days_This_Week,Return_To_Work_Discussion,Late_Arrivals,Coaching_Sessions_Attended,Training_Hours_Completed,Escalations,Complaints_Raised,Complaints_Resolved_Same_Week,Transfers_Out,Bookings_Handled,Amendments_Handled,Refunds_Processed,Baggage_Claims_Handled,Special_Assistance_Requests,Executive_Club_Queries,Disruption_Cases_Handled,Upsell_Revenue_GBP,SLA_Answered_Within_20s_Percent
BA00075,15/09/2025,September 2025,Q3 2025,Allorica Krakow,Allorica,Poland,AKR005,Grzegorz Dabrowski,Katarzyna Wójcik,Standard (09:00-17:00),25.0,83,13,20,116,316,67,64,75.8,84.1,N,Meets,3.9,7.2,6,9,84.9,82.1,19.8,1.6,Y,1,2,1.5,3,2,0,7,8,20,5,3,4,7,12,92,73.3
BA00076,15/09/2025,September 2025,Q3 2025,Allorica Krakow,Allorica,Poland,AKR006,Monika Pawlak,Piotr Kowalski,Late (13:00-21:00),25.0,85,16,15,116,373,79,46,77.4,79.0,N,Developing,4.0,7.1,3,20,91.4,84.0,17.0,0.9,Y,3,1,2.4,2,4,2,5,8,22,10,8,3,6,6,124,70.7
BA00077,15/09/2025,September 2025,Q3 2025,Allorica Krakow,Allorica,Poland,AKR007,Szymon Kowalczyk,Aleksander Nowak,Early (07:00-15:00),30.0,85,15,18,118,372,79,50,76.5,82.1,N,Meets,3.7,7.8,22,10,90.2,78.9,21.3,2.9,Y,0,3,1.1,1,2,1,3,8,27,4,5,1,15,5,42,70.5
BA00078,15/09/2025,September 2025,Q3 2025,Allorica Krakow,Allorica,Poland,AKR008,Karolina Ostrowska,Katarzyna Wójcik,Standard (09:00-17:00),30.0,99,13,10,122,378,85,66,67.2,75.2,N,Developing,3.9,7.8,22,12,88.4,76.4,18.0,2.0,Y,3,1,1.3,1,4,3,5,15,20,11,6,3,8,9,60,73.0
BA00079,15/09/2025,September 2025,Q3 2025,Allorica Krakow,Allorica,Poland,AKR009,Marek Grabowski,Piotr Kowalski,Standard (09:00-17:00),37.5,95,15,19,129,314,55,65,71.9,75.9,N,Developing,3.9,7.8,22,8,89.4,81.4,14.7,2.5,Y,3,3,3.0,5,2,2,4,24,15,5,5,5,11,7,51,81.8
BA00080,15/09/2025,September 2025,Q3 2025,Allorica Krakow,Allorica,Poland,AKR010,Ewa Michalska,Aleksander Nowak,Split (08:00-16:00),37.5,87,16,19,122,360,54,59,69.1,81.5,N,Meets,3.7,6.5,-14,14,89.8,79.5,17.1,2.9,Y,1,3,2.8,5,2,0,8,9,17,8,5,1,9,12,197,82.3
BA00081,22/09/2025,September 2025,Q3 2025,BA Waterside,Internal,United Kingdom,BWS001,Emma Thompson,Sarah Mitchell,Early (07:00-15:00),37.5,110,25,10,145,289,48,30,90.1,92.4,N,Exceeds,4.6,9.2,62,14,96.6,81.0,9.5,0.3,Y,0,1,0.9,3,1,1,6,35,24,16,9,4,13,6,186,83.1
BA00082,22/09/2025,September 2025,Q3 2025,BA Waterside,Internal,United Kingdom,BWS002,Oliver Harris,James Crawford,Late (13:00-21:00),37.5,104,29,21,154,300,51,38,84.9,91.6,N,Exceeds,4.3,8.0,28,14,95.6,85.8,13.2,0.3,Y,0,2,1.1,0,0,0,6,32,27,14,5,7,14,7,211,86.2
BA00083,22/09/2025,September 2025,Q3 2025,BA Waterside,Internal,United Kingdom,BWS003,Charlotte Davies,Priya Sharma,Standard (09:00-17:00),37.5,102,30,14,146,281,42,48,89.6,88.6,N,Meets,4.6,8.6,45,18,94.7,79.4,8.0,0.7,Y,1,2,1.8,3,1,1,3,29,30,11,5,4,13,14,495,85.4
BA00084,22/09/2025,September 2025,Q3 2025,BA Waterside,Internal,United Kingdom,BWS004,George Wilson,Sarah Mitchell,Early (07:00-15:00),25.0,105,20,22,147,280,45,37,86.5,92.6,N,Exceeds,4.7,8.3,36,23,92.7,83.6,11.6,0.7,Y,0,1,1.9,3,2,2,6,21,34,17,7,8,19,6,349,91.1
BA00085,22/09/2025,September 2025,Q3 2025,BA Waterside,Internal,United Kingdom,BWS005,Amelia Brown,James Crawford,Early (07:00-15:00),30.0,93,24,17,134,295,53,37,88.8,95.9,N,Exceeds,4.8,8.1,31,25,95.3,85.9,10.2,0.1,Y,0,1,1.7,2,1,1,2,35,39,5,9,8,13,11,194,83.1
BA00086,22/09/2025,September 2025,Q3 2025,BA Waterside,Internal,United Kingdom,BWS006,Harry Taylor,Priya Sharma,Split (08:00-16:00),37.5,101,22,17,140,266,50,28,86.7,89.2,N,Meets,4.8,8.5,42,14,92.7,87.4,8.9,1.0,Y,1,2,1.2,1,2,2,5,30,31,12,4,5,19,12,303,83.8
BA00087,22/09/2025,September 2025,Q3 2025,BA Waterside,Internal,United Kingdom,BWS007,Sophie Johnson,Sarah Mitchell,Early (07:00-15:00),37.5,87,18,10,115,298,40,42,85.4,93.9,N,Exceeds,4.5,9.0,56,26,93.4,82.1,9.1,1.4,Y,1,2,0.5,1,2,0,4,33,33,11,3,7,11,8,282,92.0
BA00088,22/09/2025,September 2025,Q3 2025,BA Waterside,Internal,United Kingdom,BWS008,Jack Roberts,James Crawford,Standard (09:00-17:00),37.5,89,18,15,122,298,55,35,89.4,94.9,N,Exceeds,4.6,8.2,34,15,94.1,86.5,11.7,0.4,Y,1,1,1.5,2,0,0,1,22,29,6,5,4,19,7,401,87.7
BA00089,22/09/2025,September 2025,Q3 2025,BA Waterside,Internal,United Kingdom,BWS009,Isabella Martin,Priya Sharma,Early (07:00-15:00),30.0,93,27,23,143,275,50,34,85.3,89.4,N,Meets,4.4,8.9,53,26,95.7,86.7,13.7,1.4,Y,1,1,0.8,3,2,2,5,31,40,12,9,7,15,11,503,93.1
BA00090,22/09/2025,September 2025,Q3 2025,BA Waterside,Internal,United Kingdom,BWS010,William Jackson,Sarah Mitchell,Standard (09:00-17:00),25.0,116,20,12,148,299,44,30,91.0,90.2,N,Exceeds,4.5,9.2,62,27,95.3,79.1,8.7,0.4,Y,1,1,1.6,3,0,0,5,21,33,6,6,4,21,5,370,86.2
BA00091,22/09/2025,September 2025,Q3 2025,BA Newcastle,Internal,United Kingdom,BNC001,Liam White,Tom Blackwood,Split (08:00-16:00),37.5,80,19,9,108,324,44,43,86.1,86.3,N,Meets,4.4,7.7,20,19,90.8,78.1,13.2,1.2,Y,1,2,0.9,2,2,2,8,28,39,5,5,7,18,10,120,89.9
BA00092,22/09/2025,September 2025,Q3 2025,BA Newcastle,Internal,United Kingdom,BNC002,Grace Hall,Claire Atkinson,Split (08:00-16:00),30.0,83,23,10,116,302,60,56,81.8,87.8,N,Meets,3.9,8.6,45,22,95.0,76.0,13.1,1.0,Y,1,2,1.2,3,1,1,4,30,18,16,4,6,13,14,273,87.9
BA00093,22/09/2025,September 2025,Q3 2025,BA Newcastle,Internal,United Kingdom,BNC003,Noah Clark,Kevin Foster,Late (13:00-21:00),37.5,109,18,11,138,320,58,38,83.7,84.8,N,Meets,4.2,8.8,50,15,95.2,83.4,10.3,0.6,Y,2,2,0.5,1,3,2,5,26,18,10,6,6,20,6,244,78.2
BA00094,22/09/2025,September 2025,Q3 2025,BA Newcastle,Internal,United Kingdom,BNC004,Emily Lewis,Tom Blackwood,Standard (09:00-17:00),25.0,92,13,18,123,329,64,44,82.3,85.1,N,Meets,4.0,7.4,11,11,88.0,80.2,10.8,0.8,Y,0,2,0.5,2,1,0,8,15,31,15,5,4,7,7,286,77.3
BA00095,22/09/2025,September 2025,Q3 2025,BA Newcastle,Internal,United Kingdom,BNC005,Ethan Lee,Claire Atkinson,Split (08:00-16:00),37.5,81,13,13,107,289,56,30,84.1,88.8,N,Meets,4.0,7.8,22,15,93.8,81.9,10.9,1.3,Y,1,2,1.8,0,3,1,2,16,21,13,9,3,12,9,161,79.5
BA00096,22/09/2025,September 2025,Q3 2025,BA Newcastle,Internal,United Kingdom,BNC006,Mia Walker,Kevin Foster,Late (13:00-21:00),37.5,80,15,16,111,341,49,43,83.2,90.5,N,Exceeds,4.2,8.6,45,21,91.1,82.1,14.7,0.1,Y,0,2,1.1,1,2,2,5,14,34,4,8,3,8,10,381,81.9
BA00097,22/09/2025,September 2025,Q3 2025,BA Newcastle,Internal,United Kingdom,BNC007,Lucas Allen,Tom Blackwood,Standard (09:00-17:00),37.5,109,22,10,141,301,46,32,87.2,82.7,N,Meets,4.5,9.0,56,16,92.1,81.9,13.0,0.0,N,1,2,1.6,0,0,0,7,29,35,13,5,3,7,8,130,83.2
BA00098,22/09/2025,September 2025,Q3 2025,BA Newcastle,Internal,United Kingdom,BNC008,Ava Scott,Claire Atkinson,Early (07:00-15:00),37.5,88,24,10,122,339,47,33,80.4,86.4,N,Meets,4.5,7.9,25,11,91.6,81.7,11.9,0.6,Y,2,1,0.7,1,0,0,7,12,23,11,8,5,14,8,175,81.2
BA00099,22/09/2025,September 2025,Q3 2025,BA Newcastle,Internal,United Kingdom,BNC009,Mason Young,Kevin Foster,Split (08:00-16:00),37.5,92,23,9,124,321,60,34,83.0,84.6,N,Meets,4.2,7.3,8,10,92.0,81.2,12.2,1.0,Y,1,1,1.8,0,3,2,3,28,18,4,3,2,6,11,276,81.4
BA00100,22/09/2025,September 2025,Q3 2025,BA Newcastle,Internal,United Kingdom,BNC010,Isla King,Tom Blackwood,Late (13:00-21:00),37.5,84,14,8,106,331,50,47,86.3,86.2,N,Meets,4.2,8.9,53,11,92.0,84.9,11.1,0.6,Y,2,1,1.9,0,3,1,5,21,27,9,4,5,13,4,278,78.8
BA00101,22/09/2025,September 2025,Q3 2025,Allorica Manila,Allorica,Philippines,AMN001,Jayson Dela Cruz,Gemma Ocampo,Late (13:00-21:00),37.5,99,21,19,139,326,49,35,83.2,85.5,N,Meets,3.7,8.0,28,18,89.1,85.2,17.3,1.8,Y,1,1,2.5,4,3,1,6,13,22,11,5,4,12,3,96,82.7
BA00102,22/09/2025,September 2025,Q3 2025,Allorica Manila,Allorica,Philippines,AMN002,Rosalie Mendoza,Ronald Sy,Split (08:00-16:00),30.0,85,10,19,114,307,61,43,79.6,80.8,N,Meets,4.0,7.8,22,19,91.1,80.8,17.8,2.4,Y,0,2,1.5,3,2,1,8,20,26,10,6,2,6,6,94,83.7
BA00103,22/09/2025,September 2025,Q3 2025,Allorica Manila,Allorica,Philippines,AMN003,Brian Santos,Aileen Tan,Early (07:00-15:00),37.5,86,12,15,113,321,59,54,77.6,89.6,N,Meets,4.3,7.7,20,11,87.4,83.5,17.0,1.3,Y,2,3,1.1,3,3,0,4,12,38,6,7,4,13,3,233,76.5
BA00104,22/09/2025,September 2025,Q3 2025,Allorica Manila,Allorica,Philippines,AMN004,Christine Reyes,Gemma Ocampo,Early (07:00-15:00),30.0,91,10,24,125,312,48,35,72.7,88.0,N,Meets,4.2,7.9,25,13,87.2,85.1,14.2,1.2,Y,2,3,1.2,5,1,0,6,12,16,4,5,6,12,5,83,85.6
BA00105,22/09/2025,September 2025,Q3 2025,Allorica Manila,Allorica,Philippines,AMN005,Mark Villanueva,Ronald Sy,Late (13:00-21:00),25.0,101,11,13,125,349,50,57,74.6,83.8,N,Meets,3.8,6.7,-8,14,90.0,77.6,15.7,1.2,Y,2,1,2.3,4,3,3,8,27,31,3,3,3,11,5,167,75.0
BA00106,22/09/2025,September 2025,Q3 2025,Allorica Manila,Allorica,Philippines,AMN006,Patricia Torres,Aileen Tan,Late (13:00-21:00),30.0,113,13,12,138,359,55,59,75.2,84.8,N,Meets,3.7,8.4,39,19,88.0,85.9,16.7,1.4,Y,0,2,2.1,5,2,1,5,15,19,6,5,3,13,3,255,86.9
BA00107,22/09/2025,September 2025,Q3 2025,Allorica Manila,Allorica,Philippines,AMN007,Roberto Garcia,Gemma Ocampo,Standard (09:00-17:00),25.0,94,19,24,137,340,74,36,80.4,83.2,N,Meets,3.9,8.5,42,19,91.1,82.2,13.1,0.6,Y,1,3,1.6,4,1,0,2,12,17,6,5,1,13,10,60,77.0
BA00108,22/09/2025,September 2025,Q3 2025,Allorica Manila,Allorica,Philippines,AMN008,Marisol Bautista,Ronald Sy,Early (07:00-15:00),37.5,92,22,16,130,313,69,42,82.2,85.9,N,Meets,4.3,7.0,0,11,89.4,86.4,14.4,0.1,Y,0,2,1.6,2,2,0,4,23,36,10,7,2,16,11,237,85.3
BA00109,22/09/2025,September 2025,Q3 2025,Allorica Manila,Allorica,Philippines,AMN009,Eduardo Castillo,Aileen Tan,Standard (09:00-17:00),37.5,102,13,17,132,345,72,37,74.2,80.0,N,Meets,3.9,8.3,36,22,94.7,78.4,15.4,0.4,Y,1,1,1.7,1,2,0,5,21,26,5,3,6,15,13,246,85.3
BA00110,22/09/2025,September 2025,Q3 2025,Allorica Manila,Allorica,Philippines,AMN010,Josephine Ramos,Gemma Ocampo,Early (07:00-15:00),37.5,108,10,20,138,301,57,63,80.8,87.2,N,Meets,4.4,8.2,34,16,90.4,80.2,15.3,2.0,Y,0,2,2.6,5,2,1,5,15,30,4,2,3,5,8,126,86.3
BA00111,22/09/2025,September 2025,Q3 2025,Allorica Krakow,Allorica,Poland,AKR001,Dawid Malinowski,Aleksander Nowak,Early (07:00-15:00),37.5,74,13,12,99,321,71,78,79.8,84.9,N,Meets,4.1,6.5,-14,19,83.3,84.3,15.3,1.6,Y,3,1,1.1,3,0,0,6,14,27,10,6,3,8,6,64,67.8
BA00112,22/09/2025,September 2025,Q3 2025,Allorica Krakow,Allorica,Poland,AKR002,Marta Jablonska,Katarzyna Wójcik,Late (13:00-21:00),37.5,105,15,12,132,371,62,46,67.3,82.3,Y,Meets,3.6,6.1,-25,12,92.8,78.7,14.9,0.9,Y,3,2,2.2,6,0,0,7,10,34,10,8,2,9,9,134,70.0
BA00113,22/09/2025,September 2025,Q3 2025,Allorica Krakow,Allorica,Poland,AKR003,Bartosz Kaczmarek,Piotr Kowalski,Late (13:00-21:00),37.5,72,12,17,101,322,55,62,77.5,83.3,N,Meets,3.8,6.7,-8,20,88.9,79.6,20.7,0.2,Y,3,3,2.7,4,2,2,6,23,23,3,8,1,12,12,172,79.8
BA00114,22/09/2025,September 2025,Q3 2025,Allorica Krakow,Allorica,Poland,AKR004,Natalia Wisniewska,Aleksander Nowak,Late (13:00-21:00),37.5,79,9,22,110,364,55,67,69.6,76.4,N,Developing,4.1,8.5,42,10,91.3,76.1,21.3,2.4,Y,0,1,2.0,4,1,0,8,16,30,9,2,5,13,11,147,68.8
BA00115,22/09/2025,September 2025,Q3 2025,Allorica Krakow,Allorica,Poland,AKR005,Grzegorz Dabrowski,Katarzyna Wójcik,Standard (09:00-17:00),25.0,79,10,19,108,322,68,74,78.4,81.2,N,Meets,4.1,8.0,28,12,86.8,78.8,18.9,2.8,Y,0,1,1.7,2,0,0,9,9,26,7,5,1,15,10,108,81.4
BA00116,22/09/2025,September 2025,Q3 2025,Allorica Krakow,Allorica,Poland,AKR006,Monika Pawlak,Piotr Kowalski,Late (13:00-21:00),25.0,71,13,22,106,348,78,60,70.5,77.5,N,Developing,3.8,6.8,-6,18,83.9,78.3,21.3,2.9,Y,3,3,2.2,5,3,0,8,9,30,4,3,3,15,11,143,69.2
BA00117,22/09/2025,September 2025,Q3 2025,Allorica Krakow,Allorica,Poland,AKR007,Szymon Kowalczyk,Aleksander Nowak,Early (07:00-15:00),30.0,103,17,10,130,356,62,57,71.8,80.0,N,Meets,3.8,8.3,36,14,89.4,74.5,14.2,0.7,Y,2,2,2.5,2,1,0,10,25,25,7,4,3,15,4,112,67.4
BA00118,22/09/2025,September 2025,Q3 2025,Allorica Krakow,Allorica,Poland,AKR008,Karolina Ostrowska,Katarzyna Wójcik,Standard (09:00-17:00),30.0,73,10,19,102,362,82,41,78.2,78.0,N,Developing,4.2,6.6,-11,18,83.1,83.9,19.2,2.0,Y,0,1,1.6,3,1,0,7,21,26,7,9,3,7,10,117,77.8
BA00119,22/09/2025,September 2025,Q3 2025,Allorica Krakow,Allorica,Poland,AKR009,Marek Grabowski,Piotr Kowalski,Standard (09:00-17:00),37.5,95,17,11,123,348,56,70,67.8,81.7,Y,Meets,4.2,8.6,45,18,86.3,76.3,19.2,1.9,Y,2,1,1.4,2,2,2,3,20,35,7,4,1,14,10,115,71.2
BA00120,22/09/2025,September 2025,Q3 2025,Allorica Krakow,Allorica,Poland,AKR010,Ewa Michalska,Aleksander Nowak,Split (08:00-16:00),37.5,96,14,16,126,378,80,62,73.6,82.8,N,Meets,4.1,7.6,17,18,91.8,75.2,14.8,1.0,Y,1,3,1.6,5,4,1,5,18,34,3,5,3,7,7,147,79.6
BA00121,29/09/2025,September 2025,Q3 2025,BA Waterside,Internal,United Kingdom,BWS001,Emma Thompson,Sarah Mitchell,Early (07:00-15:00),37.5,106,26,18,150,302,53,55,89.6,94.9,N,Exceeds,4.5,8.6,45,18,95.0,86.7,10.3,0.7,Y,1,2,0.6,1,0,0,2,21,30,11,10,3,13,7,181,88.9
BA00122,29/09/2025,September 2025,Q3 2025,BA Waterside,Internal,United Kingdom,BWS002,Oliver Harris,James Crawford,Late (13:00-21:00),37.5,96,25,11,132,315,59,49,84.8,89.3,Y,Meets,4.6,8.3,36,25,94.4,87.7,10.3,0.9,Y,0,1,1.6,0,0,0,3,31,26,5,3,7,19,8,255,91.3
BA00123,29/09/2025,September 2025,Q3 2025,BA Waterside,Internal,United Kingdom,BWS003,Charlotte Davies,Priya Sharma,Standard (09:00-17:00),37.5,107,24,14,145,283,49,48,88.7,88.4,N,Meets,4.5,8.7,48,25,97.3,88.0,10.1,0.1,Y,1,2,1.6,1,1,0,4,15,27,8,5,3,19,5,441,89.1
BA00124,29/09/2025,September 2025,Q3 2025,BA Waterside,Internal,United Kingdom,BWS004,George Wilson,Sarah Mitchell,Early (07:00-15:00),25.0,92,26,11,129,307,38,45,91.5,96.0,N,Exceeds,4.2,9.0,56,15,94.5,81.8,11.3,0.1,Y,1,1,0.8,0,2,2,3,28,41,6,7,6,17,7,354,93.0
BA00125,29/09/2025,September 2025,Q3 2025,BA Waterside,Internal,United Kingdom,BWS005,Amelia Brown,James Crawford,Early (07:00-15:00),30.0,91,18,19,128,298,41,36,90.3,94.2,N,Exceeds,4.4,8.0,28,13,95.3,87.1,12.1,0.9,Y,1,2,0.9,0,0,0,6,17,23,18,10,3,9,13,178,91.7
BA00126,29/09/2025,September 2025,Q3 2025,BA Waterside,Internal,United Kingdom,BWS006,Harry Taylor,Priya Sharma,Split (08:00-16:00),37.5,91,23,17,131,267,44,36,91.2,94.5,N,Exceeds,4.4,9.6,73,15,92.6,85.6,8.3,0.1,Y,0,1,1.0,3,1,1,5,23,43,6,8,8,13,7,198,87.8
BA00127,29/09/2025,September 2025,Q3 2025,BA Waterside,Internal,United Kingdom,BWS007,Sophie Johnson,Sarah Mitchell,Early (07:00-15:00),37.5,114,23,22,159,268,40,28,87.7,93.6,N,Exceeds,4.6,8.7,48,26,93.1,81.8,10.2,0.2,Y,0,1,1.2,3,1,0,1,28,34,5,4,4,18,10,146,91.5
BA00128,29/09/2025,September 2025,Q3 2025,BA Waterside,Internal,United Kingdom,BWS008,Jack Roberts,James Crawford,Standard (09:00-17:00),37.5,118,22,20,160,295,46,46,90.1,93.8,N,Exceeds,4.4,9.0,56,13,92.1,87.3,11.0,0.6,Y,1,2,1.8,0,2,0,4,25,27,10,7,2,16,8,421,90.7
BA00129,29/09/2025,September 2025,Q3 2025,BA Waterside,Internal,United Kingdom,BWS009,Isabella Martin,Priya Sharma,Early (07:00-15:00),30.0,110,22,12,144,272,50,48,89.9,91.6,N,Exceeds,4.3,9.2,62,25,92.2,83.5,13.0,1.3,Y,1,1,1.5,3,1,0,3,26,21,18,6,8,15,10,426,92.2
BA00130,29/09/2025,September 2025,Q3 2025,BA Waterside,Internal,United Kingdom,BWS010,William Jackson,Sarah Mitchell,Standard (09:00-17:00),25.0,115,26,24,165,305,60,34,88.9,90.8,N,Exceeds,4.4,9.2,62,15,92.3,79.6,8.8,0.0,N,1,1,0.9,1,0,0,2,18,32,8,10,8,20,8,506,87.1
BA00131,29/09/2025,September 2025,Q3 2025,BA Newcastle,Internal,United Kingdom,BNC001,Liam White,Tom Blackwood,Split (08:00-16:00),37.5,101,12,18,131,293,70,61,78.0,91.6,N,Exceeds,4.3,8.3,36,18,95.5,84.2,12.9,1.3,Y,2,1,1.5,1,3,3,7,16,21,10,8,5,20,10,304,89.7
BA00132,29/09/2025,September 2025,Q3 2025,BA Newcastle,Internal,United Kingdom,BNC002,Grace Hall,Claire Atkinson,Split (08:00-16:00),30.0,90,16,14,120,341,63,62,81.0,88.0,N,Meets,4.3,9.0,56,23,90.5,83.1,13.3,0.3,Y,0,1,0.8,2,3,1,7,23,39,6,5,5,14,14,255,85.9
BA00133,29/09/2025,September 2025,Q3 2025,BA Newcastle,Internal,United Kingdom,BNC003,Noah Clark,Kevin Foster,Late (13:00-21:00),37.5,97,20,15,132,285,56,36,78.3,86.2,N,Meets,4.0,9.0,56,20,88.5,77.9,14.7,1.8,Y,1,2,0.7,0,3,2,7,21,24,16,11,1,11,11,142,84.6
BA00134,29/09/2025,September 2025,Q3 2025,BA Newcastle,Internal,United Kingdom,BNC004,Emily Lewis,Tom Blackwood,Standard (09:00-17:00),25.0,110,25,11,146,309,52,56,87.6,82.5,N,Meets,4.5,8.3,36,15,95.7,75.6,14.5,1.4,Y,0,2,1.7,2,1,1,8,30,35,15,6,7,17,7,240,82.3
BA00135,29/09/2025,September 2025,Q3 2025,BA Newcastle,Internal,United Kingdom,BNC005,Ethan Lee,Claire Atkinson,Split (08:00-16:00),37.5,79,14,10,103,293,45,46,78.1,87.6,N,Meets,4.2,7.4,11,24,89.2,76.7,11.9,0.9,Y,0,2,1.2,4,0,0,6,23,20,16,8,5,9,6,356,77.0
BA00136,29/09/2025,September 2025,Q3 2025,BA Newcastle,Internal,United Kingdom,BNC006,Mia Walker,Kevin Foster,Late (13:00-21:00),37.5,107,14,14,135,306,51,48,80.2,88.6,N,Meets,4.4,8.0,28,18,91.8,81.2,14.5,1.8,Y,2,1,0.7,2,2,0,5,19,38,13,6,1,16,9,285,88.8
BA00137,29/09/2025,September 2025,Q3 2025,BA Newcastle,Internal,United Kingdom,BNC007,Lucas Allen,Tom Blackwood,Standard (09:00-17:00),37.5,82,18,12,112,287,49,42,81.2,86.5,N,Meets,3.9,7.7,20,11,89.3,85.5,13.2,1.6,Y,0,1,0.8,1,2,2,8,25,21,7,11,7,17,10,126,86.5
BA00138,29/09/2025,September 2025,Q3 2025,BA Newcastle,Internal,United Kingdom,BNC008,Ava Scott,Claire Atkinson,Early (07:00-15:00),37.5,84,12,15,111,320,42,44,87.1,89.9,N,Meets,4.1,7.3,8,17,93.0,79.8,10.1,0.1,Y,2,1,1.3,4,0,0,2,30,19,15,4,3,20,12,144,80.1
BA00139,29/09/2025,September 2025,Q3 2025,BA Newcastle,Internal,United Kingdom,BNC009,Mason Young,Kevin Foster,Split (08:00-16:00),37.5,94,21,9,124,295,57,44,79.4,82.3,N,Meets,4.1,9.0,56,22,94.8,78.2,13.8,1.6,Y,1,2,1.9,0,3,3,6,29,22,5,3,1,15,13,291,83.5
BA00140,29/09/2025,September 2025,Q3 2025,BA Newcastle,Internal,United Kingdom,BNC010,Isla King,Tom Blackwood,Late (13:00-21:00),37.5,80,16,11,107,317,44,40,79.8,88.5,N,Meets,4.3,8.9,53,14,89.6,77.0,14.8,0.8,Y,0,2,1.5,0,2,0,4,14,26,5,6,6,15,11,259,81.0
BA00141,29/09/2025,September 2025,Q3 2025,Allorica Manila,Allorica,Philippines,AMN001,Jayson Dela Cruz,Gemma Ocampo,Late (13:00-21:00),37.5,95,11,21,127,334,67,44,78.8,86.2,N,Meets,4.0,8.7,48,15,94.6,77.9,13.9,1.1,Y,0,3,2.5,4,2,1,6,21,20,13,7,4,12,10,151,83.6
BA00142,29/09/2025,September 2025,Q3 2025,Allorica Manila,Allorica,Philippines,AMN002,Rosalie Mendoza,Ronald Sy,Split (08:00-16:00),30.0,111,18,15,144,304,68,39,82.7,82.0,N,Meets,4.3,8.0,28,20,86.3,82.4,14.4,2.2,Y,2,1,2.8,5,2,0,6,27,33,10,4,3,11,6,288,83.6
BA00143,29/09/2025,September 2025,Q3 2025,Allorica Manila,Allorica,Philippines,AMN003,Brian Santos,Aileen Tan,Early (07:00-15:00),37.5,98,12,26,136,316,69,67,73.7,82.4,N,Meets,3.8,6.8,-6,19,94.5,83.3,17.8,0.0,N,2,3,2.0,3,2,2,2,17,31,6,3,3,10,6,70,82.0
BA00144,29/09/2025,September 2025,Q3 2025,Allorica Manila,Allorica,Philippines,AMN004,Christine Reyes,Gemma Ocampo,Early (07:00-15:00),30.0,113,22,23,158,308,67,68,79.6,86.5,N,Meets,3.9,8.7,48,21,88.4,82.0,13.0,0.1,Y,2,2,1.7,1,0,0,6,22,23,11,8,3,18,8,184,83.9
BA00145,29/09/2025,September 2025,Q3 2025,Allorica Manila,Allorica,Philippines,AMN005,Mark Villanueva,Ronald Sy,Late (13:00-21:00),25.0,80,18,16,114,310,66,49,77.0,81.6,N,Meets,3.9,7.1,3,11,90.3,81.3,13.3,0.4,Y,0,3,2.7,1,2,0,5,11,20,12,4,2,15,11,70,85.4
BA00146,29/09/2025,September 2025,Q3 2025,Allorica Manila,Allorica,Philippines,AMN006,Patricia Torres,Aileen Tan,Late (13:00-21:00),30.0,89,10,17,116,331,75,40,74.6,87.3,N,Meets,4.1,7.0,0,17,93.8,77.9,17.0,2.2,Y,2,1,2.6,2,3,0,6,15,37,8,9,5,14,4,118,77.7
BA00147,29/09/2025,September 2025,Q3 2025,Allorica Manila,Allorica,Philippines,AMN007,Roberto Garcia,Gemma Ocampo,Standard (09:00-17:00),25.0,88,11,12,111,299,73,69,78.0,81.8,N,Meets,3.8,8.6,45,17,91.9,85.9,15.2,1.5,Y,0,3,2.3,5,3,1,8,21,17,14,10,4,8,10,262,83.5
BA00148,29/09/2025,September 2025,Q3 2025,Allorica Manila,Allorica,Philippines,AMN008,Marisol Bautista,Ronald Sy,Early (07:00-15:00),37.5,102,19,15,136,347,53,47,72.1,88.8,N,Meets,4.2,7.2,6,10,91.2,77.3,12.0,0.7,Y,2,1,2.4,3,1,0,8,21,19,5,8,6,14,7,126,84.8
BA00149,29/09/2025,September 2025,Q3 2025,Allorica Manila,Allorica,Philippines,AMN009,Eduardo Castillo,Aileen Tan,Standard (09:00-17:00),37.5,107,19,23,149,356,50,58,78.7,87.8,N,Meets,4.0,8.9,53,14,91.2,84.5,14.4,1.0,Y,0,3,1.2,2,3,1,9,15,19,6,10,4,17,8,265,80.3
BA00150,29/09/2025,September 2025,Q3 2025,Allorica Manila,Allorica,Philippines,AMN010,Josephine Ramos,Gemma Ocampo,Early (07:00-15:00),37.5,83,12,24,119,350,47,39,75.2,84.7,N,Meets,4.0,6.6,-11,19,86.3,80.2,17.9,2.1,Y,2,3,2.0,5,0,0,2,15,36,10,9,1,8,13,265,79.8
BA00151,29/09/2025,September 2025,Q3 2025,Allorica Krakow,Allorica,Poland,AKR001,Dawid Malinowski,Aleksander Nowak,Early (07:00-15:00),37.5,82,8,22,112,310,60,45,80.0,79.0,N,Developing,4.0,7.4,11,13,89.7,77.9,15.6,2.0,Y,0,3,2.8,1,1,0,7,25,32,7,7,3,7,12,89,74.3
